CustomerID,VisitCount,EligibleDiscount
C06014,24,True
C06015,14,True
C06016,2,False
C06017,4,False
C06018,26,True
C06019,6,False
C06020,15,True
C06021,20,True
C06022,6,False
C06023,30,True
C06024,11,True
C06025,3,False
C06026,7,False
C06027,3,False
C06028,9,False
C06029,18,True
C06030,36,True
C06031,33,True
C06032,39,True
C06033,14,True
C06034,9,False
C06035,9,False
C06036,19,True
C06037,3,False
C06038,24,True
C06039,25,True
C06040,24,True
C06041,10,False
C06042,8,False
C06043,24,True
C06044,15,True
C06045,6,False
C06046,28,True
C06047,7,False
C06048,8,False
C06049,34,True
C06050,8,False
C06051,12,True
C06052,11,True
C06053,21,True
C06054,16,True
C06055,22,True
C06056,6,False
C06057,36,True
C06058,34,True
C06059,5,False
C06060,3,False
C06061,5,False
C06062,3,False
C06063,11,True
C06064,7,False
C06065,8,False
C06066,21,True
C06067,6,False
C06068,20,True
C06069,18,True
C06070,20,True
C06071,8,False
C06072,4,False
C06073,24,True
C06074,18,True
C06075,11,True
C06076,50,True
C06077,9,False
C06078,18,True
C06079,16,True
C06080,20,True
C06081,27,True
C06082,12,True
C06083,11,True
C06084,3,False
C06085,36,True
C06086,32,True
C06087,18,True
C06088,9,False
C06089,6,False
C06090,18,True
C06091,32,True
C06092,1,False
C06093,36,True
C06094,18,True
C06095,3,False
C06096,12,True
C06097,23,True
C06098,3,False
C06099,6,False
C06100,1,False
C06101,33,True
C06102,9,False
C06103,4,False
C06104,13,True
C06105,11,True
C06106,21,True
C06107,14,True
C06108,14,True
C06109,27,True
C06110,15,True
C06111,8,False
C06112,7,False
C06113,32,True
C06114,2,False
C06115,40,True
C06116,15,True
C06117,13,True
C06118,10,False
C06119,15,True
C06120,2,False
C06121,4,False
C06122,30,True
C06123,1,False
C06124,3,False
C06125,2,False
C06126,5,False
C06127,25,True
C06128,7,False
C06129,4,False
C06130,38,True
C06131,16,True
C06132,16,True
C06133,4,False
C06134,12,True
C06135,11,True
C06136,5,False
C06137,26,True
C06138,28,True
C06139,5,False
C06140,7,False
C06141,42,True
C06142,9,False
C06143,20,True
C06144,13,True
C06145,35,True
C06146,14,True
C06147,9,False
C06148,13,True
C06149,29,True
C06150,17,True
C06151,4,False
C06152,1,False
C06153,6,False
C06154,10,False
C06155,15,True
C06156,4,False
C06157,17,True
C06158,17,True
C06159,17,True
C06160,17,True
C06161,23,True
C06162,7,False
C06163,17,True
C06164,11,True
C06165,21,True
C06166,20,True
C06167,7,False
C06168,34,True
C06169,2,False
C06170,4,False
C06171,4,False
C06172,11,True
C06173,15,True
C06174,16,True
C06175,18,True
C06176,29,True
C06177,12,True
C06178,24,True
C06179,3,False
C06180,16,True
C06181,14,True
C06182,4,False
C06183,9,False
C06184,8,False
C06185,17,True
C06186,37,True
C06187,9,False
C06188,33,True
C06189,6,False
C06190,2,False
C06191,30,True
C06192,5,False
C06193,7,False
C06194,2,False
C06195,31,True
C06196,6,False
C06197,22,True
C06198,17,True
C06199,19,True
C06200,24,True
C06201,26,True
C06202,6,False
C06203,4,False
C06204,28,True
C06205,19,True
C06206,34,True
C06207,28,True
C06208,11,True
C06209,11,True
C06210,27,True
C06211,2,False
C06212,35,True
C06213,11,True
C06214,6,False
C06215,15,True
C06216,16,True
C06217,10,False
C06218,12,True
C06219,15,True
C06220,19,True
C06221,7,False
C06222,25,True
C06223,17,True
C06224,19,True
C06225,28,True
C06226,17,True
C06227,27,True
C06228,10,False
C06229,15,True
C06230,6,False
C06231,7,False
C06232,18,True
C06233,50,True
C06234,11,True
C06235,7,False
C06236,1,False
C06237,13,True
C06238,38,True
C06239,38,True
C06240,7,False
C06241,9,False
C06242,14,True
C06243,6,False
C06244,10,False
C06245,8,False
C06246,4,False
C06247,12,True
C06248,12,True
C06249,3,False
C06250,35,True
C06251,23,True
C06252,13,True
C06253,11,True
C06254,22,True
C06255,9,False
C06256,4,False
C06257,10,False
C06258,33,True
C06259,32,True
C06260,23,True
C06261,7,False
C06262,1,False
C06263,51,True
C06264,25,True
C06265,10,False
C06266,5,False
C06267,1,False
C06268,20,True
C06269,15,True
C06270,12,True
C06271,5,False
C06272,23,True
C06273,5,False
C06274,4,False
C06275,33,True
C06276,18,True
C06277,16,True
C06278,8,False
C06279,12,True
C06280,20,True
C06281,27,True
C06282,14,True
C06283,11,True
C06284,29,True
C06285,11,True
C06286,19,True
C06287,18,True
C06288,8,False
C06289,10,False
C06290,30,True
C06291,19,True
C06292,10,False
C06293,14,True
C06294,26,True
C06295,43,True
C06296,6,False
C06297,17,True
C06298,20,True
C06299,7,False
C06300,22,True
C06301,7,False
C06302,53,True
C06303,5,False
C06304,6,False
C06305,7,False
C06306,23,True
C06307,4,False
C06308,3,False
C06309,26,True
C06310,11,True
C06311,30,True
C06312,9,False
C06313,9,False
C06314,16,True
C06315,4,False
C06316,11,True
C06317,4,False
C06318,30,True
C06319,7,False
C06320,6,False
C06321,12,True
C06322,3,False
C06323,6,False
C06324,20,True
C06325,6,False
C06326,3,False
C06327,36,True
C06328,4,False
C06329,4,False
C06330,7,False
C06331,42,True
C06332,16,True
C06333,9,False
C06334,12,True
C06335,5,False
C06336,3,False
C06337,32,True
C06338,8,False
C06339,36,True
C06340,10,False
C06341,21,True
C06342,5,False
C06343,18,True
C06344,13,True
C06345,16,True
C06346,48,True
C06347,2,False
C06348,4,False
C06349,8,False
C06350,46,True
C06351,15,True
C06352,11,True
C06353,24,True
C06354,6,False
C06355,12,True
C06356,23,True
C06357,4,False
C06358,26,True
C06359,7,False
C06360,11,True
C06361,10,False
C06362,11,True
C06363,15,True
C06364,1,False
C06365,30,True
C06366,13,True
C06367,46,True
C06368,9,False
C06369,6,False
C06370,5,False
C06371,4,False
C06372,19,True
C06373,5,False
C06374,9,False
C06375,9,False
C06376,9,False
C06377,23,True
C06378,17,True
C06379,9,False
C06380,30,True
C06381,5,False
C06382,32,True
C06383,4,False
C06384,22,True
C06385,10,False
C06386,11,True
C06387,16,True
C06388,7,False
C06389,14,True
C06390,9,False
C06391,32,True
C06392,15,True
C06393,10,False
C06394,7,False
C06395,30,True
C06396,19,True
C06397,12,True
C06398,4,False
C06399,5,False
C06400,17,True
C06401,20,True
C06402,36,True
C06403,15,True
C06404,5,False
C06405,10,False
C06406,3,False
C06407,10,False
C06408,28,True
C06409,24,True
C06410,7,False
C06411,4,False
C06412,24,True
C06413,18,True
C06414,6,False
C06415,11,True
C06416,13,True
C06417,19,True
C06418,9,False
C06419,7,False
C06420,4,False
C06421,16,True
C06422,4,False
C06423,36,True
C06424,4,False
C06425,1,False
C06426,29,True
C06427,12,True
C06428,15,True
C06429,11,True
C06430,24,True
C06431,7,False
C06432,4,False
C06433,8,False
C06434,7,False
C06435,11,True
C06436,48,True
C06437,25,True
C06438,8,False
C06439,8,False
C06440,12,True
C06441,6,False
C06442,3,False
C06443,4,False
C06444,4,False
C06445,17,True
C06446,19,True
C06447,22,True
C06448,13,True
C06449,3,False
C06450,47,True
C06451,41,True
C06452,17,True
C06453,7,False
C06454,11,True
C06455,7,False
C06456,35,True
C06457,7,False
C06458,35,True
C06459,9,False
C06460,38,True
C06461,9,False
C06462,35,True
C06463,12,True
C06464,14,True
C06465,6,False
C06466,5,False
C06467,9,False
C06468,40,True
C06469,5,False
C06470,30,True
C06471,12,True
C06472,17,True
C06473,36,True
C06474,5,False
C06475,12,True
C06476,16,True
C06477,10,False
C06478,17,True
C06479,18,True
C06480,3,False
C06481,2,False
C06482,11,True
C06483,16,True
C06484,7,False
C06485,14,True
C06486,20,True
C06487,16,True
C06488,6,False
C06489,3,False
C06490,15,True
C06491,28,True
C06492,4,False
C06493,29,True
C06494,2,False
C06495,5,False
C06496,14,True
C06497,7,False
C06498,34,True
C06499,18,True
C06500,12,True
C06501,2,False
C06502,20,True
C06503,19,True
C06504,19,True
C06505,3,False
C06506,7,False
C06507,22,True
C06508,25,True
C06509,9,False
C06510,24,True
C06511,20,True
C06512,15,True
C06513,29,True
C06514,11,True
C06515,6,False
C06516,7,False
C06517,39,True
C06518,12,True
C06519,12,True
C06520,6,False
C06521,3,False
C06522,6,False
C06523,18,True
C06524,30,True
C06525,6,False
C06526,5,False
C06527,20,True
C06528,14,True
C06529,4,False
C06530,5,False
C06531,22,True
C06532,5,False
C06533,3,False
C06534,35,True
C06535,9,False
C06536,3,False
C06537,24,True
C06538,25,True
C06539,19,True
C06540,13,True
C06541,17,True
C06542,18,True
C06543,29,True
C06544,24,True
C06545,31,True
C06546,6,False
C06547,25,True
C06548,20,True
C06549,24,True
C06550,6,False
C06551,10,False
C06552,2,False
C06553,6,False
C06554,2,False
C06555,19,True
C06556,2,False
C06557,18,True
C06558,27,True
C06559,30,True
C06560,15,True
C06561,4,False
C06562,32,True
C06563,13,True
C06564,5,False
C06565,7,False
C06566,5,False
C06567,13,True
C06568,13,True
C06569,17,True
C06570,31,True
C06571,13,True
C06572,23,True
C06573,12,True
C06574,8,False
C06575,19,True
C06576,3,False
C06577,14,True
C06578,1,False
C06579,23,True
C06580,9,False
C06581,9,False
C06582,41,True
C06583,7,False
C06584,11,True
C06585,11,True
C06586,6,False
C06587,34,True
C06588,38,True
C06589,11,True
C06590,9,False
C06591,16,True
C06592,24,True
C06593,18,True
C06594,15,True
C06595,6,False
C06596,2,False
C06597,5,False
C06598,51,True
C06599,1,False
C06600,22,True
C06601,17,True
C06602,39,True
C06603,15,True
C06604,30,True
C06605,11,True
C06606,4,False
C06607,5,False
C06608,23,True
C06609,6,False
C06610,21,True
C06611,35,True
C06612,5,False
C06613,15,True
C06614,12,True
C06615,11,True
C06616,7,False
C06617,3,False
C06618,12,True
C06619,1,False
C06620,36,True
C06621,9,False
C06622,11,True
C06623,26,True
C06624,17,True
C06625,29,True
C06626,7,False
C06627,4,False
C06628,35,True
C06629,14,True
C06630,6,False
C06631,8,False
C06632,8,False
C06633,11,True
C06634,9,False
C06635,12,True
C06636,33,True
C06637,24,True
C06638,9,False
C06639,20,True
C06640,4,False
C06641,4,False
C06642,5,False
C06643,19,True
C06644,19,True
C06645,31,True
C06646,10,False
C06647,26,True
C06648,8,False
C06649,4,False
C06650,14,True
C06651,3,False
C06652,7,False
C06653,3,False
C06654,17,True
C06655,11,True
C06656,8,False
C06657,16,True
C06658,1,False
C06659,4,False
C06660,9,False
C06661,17,True
C06662,19,True
C06663,4,False
C06664,6,False
C06665,4,False
C06666,10,False
C06667,2,False
C06668,13,True
C06669,8,False
C06670,9,False
C06671,6,False
C06672,13,True
C06673,34,True
C06674,3,False
C06675,5,False
C06676,13,True
C06677,32,True
C06678,9,False
C06679,4,False
C06680,19,True
C06681,8,False
C06682,13,True
C06683,8,False
C06684,5,False
C06685,26,True
C06686,21,True
C06687,25,True
C06688,42,True
C06689,17,True
C06690,3,False
C06691,9,False
C06692,9,False
C06693,16,True
C06694,18,True
C06695,36,True
C06696,8,False
C06697,15,True
C06698,6,False
C06699,34,True
C06700,12,True
C06701,2,False
C06702,6,False
C06703,25,True
C06704,12,True
C06705,3,False
C06706,3,False
C06707,6,False
C06708,23,True
C06709,36,True
C06710,3,False
C06711,2,False
C06712,18,True
C06713,12,True
C06714,38,True
C06715,32,True
C06716,2,False
C06717,9,False
C06718,10,False
C06719,10,False
C06720,4,False
C06721,14,True
C06722,6,False
C06723,45,True
C06724,7,False
C06725,22,True
C06726,15,True
C06727,11,True
C06728,8,False
C06729,9,False
C06730,7,False
C06731,19,True
C06732,2,False
C06733,6,False
C06734,5,False
C06735,4,False
C06736,28,True
C06737,13,True
C06738,3,False
C06739,15,True
C06740,2,False
C06741,13,True
C06742,1,False
C06743,6,False
C06744,8,False
C06745,6,False
C06746,25,True
C06747,6,False
C06748,18,True
C06749,8,False
C06750,9,False
C06751,14,True
C06752,12,True
C06753,14,True
C06754,3,False
C06755,39,True
C06756,7,False
C06757,6,False
C06758,21,True
C06759,16,True
C06760,2,False
C06761,8,False
C06762,8,False
C06763,3,False
C06764,39,True
C06765,36,True
C06766,18,True
C06767,34,True
C06768,6,False
C06769,3,False
C06770,21,True
C06771,34,True
C06772,5,False
C06773,2,False
C06774,4,False
C06775,35,True
C06776,9,False
C06777,7,False
C06778,11,True
C06779,6,False
C06780,8,False
C06781,4,False
C06782,34,True
C06783,21,True
C06784,16,True
C06785,35,True
C06786,6,False
C06787,7,False
C06788,8,False
C06789,4,False
C06790,7,False
C06791,6,False
C06792,2,False
C06793,16,True
C06794,9,False
C06795,1,False
C06796,62,True
C06797,8,False
C06798,6,False
C06799,5,False
C06800,1,False
C06801,19,True
C06802,3,False
C06803,18,True
C06804,12,True
C06805,9,False
C06806,26,True
C06807,15,True
C06808,20,True
C06809,3,False
C06810,35,True
C06811,35,True
C06812,8,False
C06813,8,False
C06814,3,False
C06815,27,True
C06816,1,False
C06817,2,False
C06818,34,True
C06819,7,False
C06820,6,False
C06821,18,True
C06822,19,True
C06823,36,True
C06824,6,False
C06825,18,True
C06826,11,True
C06827,14,True
C06828,14,True
C06829,5,False
C06830,18,True
C06831,17,True
C06832,7,False
C06833,43,True
C06834,12,True
C06835,5,False
C06836,9,False
C06837,12,True
C06838,32,True
C06839,3,False
C06840,20,True
C06841,7,False
C06842,5,False
C06843,1,False
C06844,44,True
C06845,5,False
C06846,9,False
C06847,15,True
C06848,17,True
C06849,6,False
C06850,3,False
C06851,6,False
C06852,12,True
C06853,29,True
C06854,2,False
C06855,4,False
C06856,3,False
C06857,13,True
C06858,41,True
C06859,12,True
C06860,22,True
C06861,25,True
C06862,9,False
C06863,22,True
C06864,13,True
C06865,15,True
C06866,30,True
C06867,12,True
C06868,35,True
C06869,5,False
C06870,8,False
C06871,19,True
C06872,22,True
C06873,13,True
C06874,3,False
C06875,9,False
C06876,3,False
C06877,5,False
C06878,15,True
C06879,3,False
C06880,13,True
C06881,11,True
C06882,3,False
C06883,9,False
C06884,14,True
C06885,36,True
C06886,33,True
C06887,2,False
C06888,2,False
C06889,16,True
C06890,2,False
C06891,2,False
C06892,14,True
C06893,3,False
C06894,24,True
C06895,32,True
C06896,22,True
C06897,43,True
C06898,23,True
C06899,15,True
C06900,16,True
C06901,4,False
C06902,26,True
C06903,1,False
C06904,3,False
C06905,16,True
C06906,21,True
C06907,38,True
C06908,36,True
C06909,14,True
C06910,36,True
C06911,5,False
C06912,6,False
C06913,27,True
C06914,4,False
C06915,22,True
C06916,4,False
C06917,31,True
C06918,9,False
C06919,19,True
C06920,40,True
C06921,7,False
C06922,30,True
C06923,29,True
C06924,8,False
C06925,15,True
C06926,2,False
C06927,21,True
C06928,19,True
C06929,3,False
C06930,22,True
C06931,14,True
C06932,6,False
C06933,20,True
C06934,2,False
C06935,19,True
C06936,50,True
C06937,14,True
C06938,7,False
C06939,13,True
C06940,17,True
C06941,6,False
C06942,11,True
C06943,15,True
C06944,23,True
C06945,29,True
C06946,19,True
C06947,5,False
C06948,19,True
C06949,33,True
C06950,8,False
C06951,29,True
C06952,16,True
C06953,16,True
C06954,34,True
C06955,8,False
C06956,4,False
C06957,13,True
C06958,6,False
C06959,8,False
C06960,2,False
C06961,17,True
C06962,12,True
C06963,9,False
C06964,7,False
C06965,27,True
C06966,33,True
C06967,17,True
C06968,11,True
C06969,19,True
C06970,12,True
C06971,25,True
C06972,8,False
C06973,18,True
C06974,9,False
C06975,13,True
C06976,9,False
C06977,12,True
C06978,13,True
C06979,25,True
C06980,33,True
C06981,11,True
C06982,3,False
C06983,19,True
C06984,15,True
C06985,11,True
C06986,3,False
C06987,2,False
C06988,11,True
C06989,9,False
C06990,14,True
C06991,8,False
C06992,20,True
C06993,10,False
C06994,3,False
C06995,7,False
C06996,8,False
C06997,13,True
C06998,16,True
C06999,15,True
C07000,20,True
C07001,7,False
C07002,4,False
C07003,7,False
C07004,6,False
C07005,20,True
C07006,16,True
C07007,5,False
C07008,4,False
C07009,6,False
C07010,7,False
C07011,5,False
C07012,14,True
C07013,8,False
C07014,12,True
C07015,11,True
C07016,11,True
C07017,11,True
C07018,8,False
C07019,17,True
C07020,22,True
C07021,5,False
C07022,12,True
C07023,3,False
C07024,2,False
C07025,10,False
C07026,36,True
C07027,16,True
C07028,18,True
C07029,5,False
C07030,20,True
C07031,7,False
C07032,4,False
C07033,8,False
C07034,4,False
C07035,32,True
C07036,50,True
C07037,23,True
C07038,8,False
C07039,27,True
C07040,5,False
C07041,16,True
C07042,9,False
C07043,12,True
C07044,7,False
C07045,12,True
C07046,6,False
C07047,17,True
C07048,4,False
C07049,5,False
C07050,18,True
C07051,18,True
C07052,6,False
C07053,19,True
C07054,10,False
C07055,7,False
C07056,17,True
C07057,14,True
C07058,8,False
C07059,16,True
C07060,7,False
C07061,19,True
C07062,2,False
C07063,32,True
C07064,2,False
C07065,20,True
C07066,5,False
C07067,14,True
C07068,15,True
C07069,26,True
C07070,1,False
C07071,6,False
C07072,2,False
C07073,38,True
C07074,13,True
C07075,3,False
C07076,4,False
C07077,6,False
C07078,9,False
C07079,41,True
C07080,2,False
C07081,11,True
C07082,23,True
C07083,3,False
C07084,6,False
C07085,28,True
C07086,5,False
C07087,9,False
C07088,29,True
C07089,38,True
C07090,13,True
C07091,9,False
C07092,7,False
C07093,10,False
C07094,36,True
C07095,16,True
C07096,29,True
C07097,14,True
C07098,9,False
C07099,33,True
C07100,6,False
C07101,14,True
C07102,3,False
C07103,10,False
C07104,5,False
C07105,16,True
C07106,19,True
C07107,11,True
C07108,10,False
C07109,10,False
C07110,21,True
C07111,4,False
C07112,10,False
C07113,5,False
C07114,32,True
C07115,10,False
C07116,47,True
C07117,5,False
C07118,27,True
C07119,6,False
C07120,28,True
C07121,14,True
C07122,43,True
C07123,7,False
C07124,44,True
C07125,9,False
C07126,21,True
C07127,4,False
C07128,6,False
C07129,13,True
C07130,2,False
C07131,47,True
C07132,42,True
C07133,4,False
C07134,7,False
C07135,28,True
C07136,9,False
C07137,10,False
C07138,7,False
C07139,8,False
C07140,3,False
C07141,12,True
C07142,15,True
C07143,22,True
C07144,5,False
C07145,22,True
C07146,5,False
C07147,34,True
C07148,2,False
C07149,8,False
C07150,17,True
C07151,25,True
C07152,33,True
C07153,7,False
C07154,24,True
C07155,43,True
C07156,26,True
C07157,36,True
C07158,8,False
C07159,19,True
C07160,22,True
C07161,11,True
C07162,22,True
C07163,17,True
C07164,4,False
C07165,15,True
C07166,6,False
C07167,19,True
C07168,13,True
C07169,8,False
C07170,37,True
C07171,28,True
C07172,24,True
C07173,7,False
C07174,3,False
C07175,6,False
C07176,4,False
C07177,16,True
C07178,23,True
C07179,7,False
C07180,12,True
C07181,6,False
C07182,44,True
C07183,13,True
C07184,7,False
C07185,12,True
C07186,6,False
C07187,43,True
C07188,49,True
C07189,5,False
C07190,14,True
C07191,17,True
C07192,4,False
C07193,35,True
C07194,20,True
C07195,8,False
C07196,6,False
C07197,30,True
C07198,38,True
C07199,12,True
C07200,37,True
C07201,7,False
C07202,6,False
C07203,21,True
C07204,13,True
C07205,9,False
C07206,33,True
C07207,12,True
C07208,7,False
C07209,7,False
C07210,14,True
C07211,12,True
C07212,6,False
C07213,4,False
C07214,14,True
C07215,7,False
C07216,3,False
C07217,11,True
C07218,26,True
C07219,24,True
C07220,22,True
C07221,7,False
C07222,18,True
C07223,28,True
C07224,12,True
C07225,14,True
C07226,12,True
C07227,12,True
C07228,11,True
C07229,11,True
C07230,6,False
C07231,12,True
C07232,14,True
C07233,48,True
C07234,43,True
C07235,3,False
C07236,2,False
C07237,16,True
C07238,10,False
C07239,36,True
C07240,21,True
C07241,2,False
C07242,25,True
C07243,14,True
C07244,1,False
C07245,13,True
C07246,13,True
C07247,9,False
C07248,29,True
C07249,12,True
C07250,28,True
C07251,23,True
C07252,5,False
C07253,20,True
C07254,6,False
C07255,29,True
C07256,5,False
C07257,4,False
C07258,16,True
C07259,20,True
C07260,14,True
C07261,11,True
C07262,16,True
C07263,5,False
C07264,13,True
C07265,9,False
C07266,5,False
C07267,23,True
C07268,18,True
C07269,6,False
C07270,13,True
C07271,15,True
C07272,4,False
C07273,15,True
C07274,7,False
C07275,4,False
C07276,5,False
C07277,4,False
C07278,63,True
C07279,5,False
C07280,27,True
C07281,3,False
C07282,6,False
C07283,12,True
C07284,11,True
C07285,12,True
C07286,18,True
C07287,23,True
C07288,3,False
C07289,17,True
C07290,7,False
C07291,12,True
C07292,7,False
C07293,6,False
C07294,5,False
C07295,42,True
C07296,16,True
C07297,11,True
C07298,1,False
C07299,36,True
C07300,8,False
C07301,6,False
C07302,7,False
C07303,11,True
C07304,37,True
C07305,26,True
C07306,9,False
C07307,18,True
C07308,3,False
C07309,4,False
C07310,31,True
C07311,3,False
C07312,34,True
C07313,12,True
C07314,3,False
C07315,49,True
C07316,19,True
C07317,7,False
C07318,27,True
C07319,14,True
C07320,8,False
C07321,7,False
C07322,4,False
C07323,7,False
C07324,7,False
C07325,12,True
C07326,6,False
C07327,4,False
C07328,5,False
C07329,8,False
C07330,22,True
C07331,4,False
C07332,4,False
C07333,11,True
C07334,8,False
C07335,21,True
C07336,6,False
C07337,25,True
C07338,5,False
C07339,27,True
C07340,13,True
C07341,13,True
C07342,2,False
C07343,10,False
C07344,15,True
C07345,5,False
C07346,4,False
C07347,15,True
C07348,24,True
C07349,20,True
C07350,34,True
C07351,1,False
C07352,3,False
C07353,3,False
C07354,4,False
C07355,20,True
C07356,7,False
C07357,30,True
C07358,4,False
C07359,3,False
C07360,3,False
C07361,22,True
C07362,14,True
C07363,3,False
C07364,20,True
C07365,3,False
C07366,7,False
C07367,7,False
C07368,17,True
C07369,8,False
C07370,1,False
C07371,11,True
C07372,27,True
C07373,9,False
C07374,7,False
C07375,6,False
C07376,5,False
C07377,6,False
C07378,27,True
C07379,34,True
C07380,38,True
C07381,9,False
C07382,4,False
C07383,17,True
C07384,7,False
C07385,2,False
C07386,5,False
C07387,4,False
C07388,4,False
C07389,14,True
C07390,19,True
C07391,12,True
C07392,18,True
C07393,26,True
C07394,41,True
C07395,8,False
C07396,25,True
C07397,24,True
C07398,5,False
C07399,4,False
C07400,24,True
C07401,17,True
C07402,6,False
C07403,10,False
C07404,8,False
C07405,3,False
C07406,15,True
C07407,10,False
C07408,7,False
C07409,13,True
C07410,4,False
C07411,24,True
C07412,7,False
C07413,33,True
C07414,20,True
C07415,14,True
C07416,21,True
C07417,43,True
C07418,16,True
C07419,4,False
C07420,1,False
C07421,12,True
C07422,9,False
C07423,5,False
C07424,3,False
C07425,18,True
C07426,16,True
C07427,17,True
C07428,6,False
C07429,11,True
C07430,11,True
C07431,7,False
C07432,5,False
C07433,3,False
C07434,9,False
C07435,17,True
C07436,4,False
C07437,9,False
C07438,14,True
C07439,16,True
C07440,1,False
C07441,11,True
C07442,6,False
C07443,30,True
C07444,5,False
C07445,1,False
C07446,3,False
C07447,6,False
C07448,8,False
C07449,8,False
C07450,13,True
C07451,39,True
C07452,7,False
C07453,35,True
C07454,5,False
C07455,10,False
C07456,22,True
C07457,5,False
C07458,8,False
C07459,23,True
C07460,41,True
C07461,3,False
C07462,13,True
C07463,2,False
C07464,27,True
C07465,31,True
C07466,31,True
C07467,16,True
C07468,40,True
C07469,16,True
C07470,12,True
C07471,9,False
C07472,15,True
C07473,4,False
C07474,10,False
C07475,5,False
C07476,8,False
C07477,2,False
C07478,27,True
C07479,3,False
C07480,10,False
C07481,7,False
C07482,16,True
C07483,17,True
C07484,8,False
C07485,12,True
C07486,17,True
C07487,9,False
C07488,5,False
C07489,20,True
C07490,8,False
C07491,52,True
C07492,5,False
C07493,1,False
C07494,8,False
C07495,6,False
C07496,27,True
C07497,5,False
C07498,19,True
C07499,5,False
C07500,4,False
C07501,13,True
C07502,27,True
C07503,9,False
C07504,4,False
C07505,27,True
C07506,3,False
C07507,25,True
C07508,11,True
C07509,8,False
C07510,31,True
C07511,3,False
C07512,17,True
C07513,6,False
C07514,29,True
C07515,4,False
C07516,10,False
C07517,4,False
C07518,7,False
C07519,18,True
C07520,24,True
C07521,1,False
C07522,43,True
C07523,23,True
C07524,11,True
C07525,1,False
C07526,12,True
C07527,31,True
C07528,1,False
C07529,8,False
C07530,43,True
C07531,10,False
C07532,2,False
C07533,2,False
C07534,1,False
C07535,5,False
C07536,15,True
C07537,5,False
C07538,1,False
C07539,37,True
C07540,2,False
C07541,5,False
C07542,6,False
C07543,8,False
C07544,30,True
C07545,13,True
C07546,6,False
C07547,13,True
C07548,13,True
C07549,5,False
C07550,14,True
C07551,6,False
C07552,5,False
C07553,5,False
C07554,5,False
C07555,9,False
C07556,38,True
C07557,6,False
C07558,3,False
C07559,4,False
C07560,3,False
C07561,4,False
C07562,28,True
C07563,18,True
C07564,8,False
C07565,6,False
C07566,2,False
C07567,12,True
C07568,15,True
C07569,9,False
C07570,5,False
C07571,12,True
C07572,14,True
C07573,6,False
C07574,1,False
C07575,16,True
C07576,35,True
C07577,18,True
C07578,16,True
C07579,4,False
C07580,47,True
C07581,1,False
C07582,2,False
C07583,39,True
C07584,1,False
C07585,13,True
C07586,5,False
C07587,21,True
C07588,11,True
C07589,7,False
C07590,5,False
C07591,10,False
C07592,18,True
C07593,12,True
C07594,18,True
C07595,16,True
C07596,17,True
C07597,15,True
C07598,2,False
C07599,10,False
C07600,14,True
C07601,12,True
C07602,5,False
C07603,15,True
C07604,4,False
C07605,2,False
C07606,6,False
C07607,48,True
C07608,18,True
C07609,13,True
C07610,4,False
C07611,4,False
C07612,4,False
C07613,17,True
C07614,19,True
C07615,6,False
C07616,8,False
C07617,6,False
C07618,3,False
C07619,3,False
C07620,9,False
C07621,31,True
C07622,5,False
C07623,4,False
C07624,15,True
C07625,23,True
C07626,3,False
C07627,15,True
C07628,32,True
C07629,4,False
C07630,4,False
C07631,8,False
C07632,28,True
C07633,19,True
C07634,18,True
C07635,4,False
C07636,43,True
C07637,4,False
C07638,5,False
C07639,2,False
C07640,4,False
C07641,19,True
C07642,3,False
C07643,28,True
C07644,58,True
C07645,19,True
C07646,2,False
C07647,10,False
C07648,12,True
C07649,1,False
C07650,30,True
C07651,7,False
C07652,4,False
C07653,4,False
C07654,6,False
C07655,10,False
C07656,17,True
C07657,17,True
C07658,14,True
C07659,9,False
C07660,4,False
C07661,4,False
C07662,31,True
C07663,16,True
C07664,20,True
C07665,11,True
C07666,3,False
C07667,16,True
C07668,2,False
C07669,21,True
C07670,4,False
C07671,3,False
C07672,26,True
C07673,15,True
C07674,21,True
C07675,14,True
C07676,2,False
C07677,12,True
C07678,30,True
C07679,15,True
C07680,18,True
C07681,13,True
C07682,37,True
C07683,15,True
C07684,33,True
C07685,8,False
C07686,15,True
C07687,4,False
C07688,8,False
C07689,25,True
C07690,3,False
C07691,9,False
C07692,24,True
C07693,14,True
C07694,7,False
C07695,7,False
C07696,8,False
C07697,4,False
C07698,4,False
C07699,12,True
C07700,10,False
C07701,3,False
C07702,4,False
C07703,14,True
C07704,24,True
C07705,2,False
C07706,5,False
C07707,9,False
C07708,1,False
C07709,4,False
C07710,4,False
C07711,21,True
C07712,2,False
C07713,15,True
C07714,19,True
C07715,24,True
C07716,9,False
C07717,47,True
C07718,18,True
C07719,15,True
C07720,10,False
C07721,18,True
C07722,21,True
C07723,10,False
C07724,8,False
C07725,4,False
C07726,7,False
C07727,7,False
C07728,8,False
C07729,5,False
C07730,10,False
C07731,19,True
C07732,3,False
C07733,4,False
C07734,4,False
C07735,42,True
C07736,4,False
C07737,5,False
C07738,23,True
C07739,17,True
C07740,39,True
C07741,9,False
C07742,12,True
C07743,36,True
C07744,22,True
C07745,4,False
C07746,11,True
C07747,12,True
C07748,6,False
C07749,5,False
C07750,32,True
C07751,8,False
C07752,30,True
C07753,7,False
C07754,30,True
C07755,35,True
C07756,7,False
C07757,8,False
C07758,13,True
C07759,44,True
C07760,2,False
